Model,Video Name,Time Taken,Accuracy
HaarCascade,s2 (38).mpg,0.8203227519989014,100.0
HaarCascade,s2 (39).mpg,0.8284306526184082,100.0
HaarCascade,s2 (40).mpg,0.8430557250976562,100.0
HaarCascade,s2 (41).mpg,0.846790075302124,100.0
HaarCascade,s2 (42).mpg,0.8346474170684814,100.0
HaarCascade,s2 (43).mpg,0.8901300430297852,100.0
HaarCascade,s2 (44).mpg,0.933213472366333,100.0
HaarCascade,s2 (45).mpg,0.933556318283081,100.0
HaarCascade,s2 (46).mpg,0.9183163642883301,100.0
HaarCascade,s2 (47).mpg,0.9501814842224121,100.0
HaarCascade,s2 (48).mpg,1.005983591079712,100.0
HaarCascade,s2 (49).mpg,0.9907920360565186,100.0
HaarCascade,s2 (50).mpg,0.9104702472686768,100.0
HaarCascade,s2 (51).mpg,0.9752271175384521,100.0
HaarCascade,s2 (52).mpg,0.9100112915039062,100.0
HaarCascade,s2 (53).mpg,0.976388692855835,100.0
HaarCascade,s2 (54).mpg,1.0242218971252441,100.0
HaarCascade,s2 (55).mpg,0.9305896759033203,100.0
HaarCascade,s2 (56).mpg,0.9267566204071045,100.0
HaarCascade,s2 (57).mpg,0.9123249053955078,100.0
HaarCascade,s2 (58).mpg,0.9257373809814453,100.0
HaarCascade,s2 (59).mpg,1.0027265548706055,100.0
HaarCascade,s2 (60).mpg,0.965529203414917,100.0
HaarCascade,s2 (61).mpg,0.932528018951416,100.0
HaarCascade,s2 (62).mpg,0.9832789897918701,100.0
HaarCascade,s2 (63).mpg,0.9370002746582031,100.0
HaarCascade,s2 (64).mpg,0.9918506145477295,100.0
HaarCascade,s2 (65).mpg,0.9183425903320312,100.0
HaarCascade,s2 (66).mpg,0.9767537117004395,100.0
HaarCascade,s2 (67).mpg,0.9310424327850342,100.0
HaarCascade,s2 (68).mpg,0.9300541877746582,100.0
HaarCascade,s2 (69).mpg,0.9581844806671143,100.0
HaarCascade,s2 (70).mpg,0.9585893154144287,100.0
HaarCascade,s2 (71).mpg,0.9225060939788818,100.0
HaarCascade,s2 (72).mpg,0.905620813369751,100.0
HaarCascade,s2 (73).mpg,0.9682250022888184,100.0
HaarCascade,s2 (74).mpg,0.9258699417114258,100.0
HaarCascade,s2 (75).mpg,1.013188362121582,100.0
HaarCascade,s2 (76).mpg,0.9005858898162842,100.0
HaarCascade,s2 (77).mpg,0.9306190013885498,100.0
HaarCascade,s2 (78).mpg,0.9151880741119385,100.0
HaarCascade,s2 (79).mpg,0.9660158157348633,100.0
HaarCascade,s2 (80).mpg,1.0203943252563477,100.0
HaarCascade,s2 (81).mpg,0.9275038242340088,100.0
HaarCascade,s2 (82).mpg,0.8967900276184082,100.0
HaarCascade,s2 (83).mpg,0.9784252643585205,100.0
HaarCascade,s2 (84).mpg,0.9225423336029053,100.0
HaarCascade,s2 (85).mpg,1.00856351852417,100.0
HaarCascade,s2 (86).mpg,0.9561965465545654,100.0
HaarCascade,s2 (87).mpg,0.9218370914459229,100.0
HaarCascade,s2 (88).mpg,0.9198651313781738,100.0
HaarCascade,s2 (89).mpg,0.9554710388183594,100.0
HaarCascade,s2 (90).mpg,0.9505050182342529,100.0
HaarCascade,s2 (91).mpg,0.9847731590270996,100.0
HaarCascade,s2 (92).mpg,0.8919014930725098,100.0
HaarCascade,s2 (93).mpg,0.9472208023071289,100.0
HaarCascade,s2 (94).mpg,0.9756453037261963,100.0
HaarCascade,s2 (95).mpg,0.9389283657073975,100.0
HaarCascade,s2 (96).mpg,0.986464262008667,100.0
HaarCascade,s2 (97).mpg,0.9408957958221436,100.0
HaarCascade,s2 (98).mpg,0.9407730102539062,100.0
HaarCascade,s2 (99).mpg,0.9221930503845215,100.0
HaarCascade,s2 (100).mpg,0.9121973514556885,100.0
HaarCascade,s2 (101).mpg,0.9738686084747314,100.0
HaarCascade,s2 (102).mpg,0.9061830043792725,100.0
HaarCascade,s2 (103).mpg,0.9097886085510254,100.0
HaarCascade,s2 (104).mpg,0.9090027809143066,100.0
HaarCascade,s2 (105).mpg,0.9186491966247559,100.0
HaarCascade,s2 (106).mpg,0.9432244300842285,100.0
HaarCascade,s2 (107).mpg,1.0154356956481934,100.0
HaarCascade,s2 (108).mpg,0.880225658416748,100.0
HaarCascade,s2 (109).mpg,0.9197671413421631,100.0
HaarCascade,s2 (110).mpg,0.9232943058013916,100.0
HaarCascade,s2 (111).mpg,0.9710628986358643,100.0
HaarCascade,s2 (112).mpg,1.0057179927825928,100.0
HaarCascade,s2 (113).mpg,0.9247918128967285,100.0
HaarCascade,s2 (114).mpg,0.9170222282409668,100.0
HaarCascade,s2 (115).mpg,0.9134232997894287,100.0
HaarCascade,s2 (116).mpg,0.9327449798583984,100.0
HaarCascade,s2 (117).mpg,1.0249814987182617,100.0
HaarCascade,s2 (118).mpg,1.0120415687561035,100.0
HaarCascade,s2 (119).mpg,0.9601659774780273,100.0
HaarCascade,s2 (120).mpg,0.9728572368621826,100.0
HaarCascade,s2 (121).mpg,0.9299502372741699,100.0
HaarCascade,s2 (122).mpg,0.9965431690216064,100.0
HaarCascade,s2 (123).mpg,0.9684159755706787,100.0
HaarCascade,s2 (124).mpg,0.9507405757904053,100.0
HaarCascade,s2 (125).mpg,0.963090181350708,100.0
HaarCascade,s2 (126).mpg,0.9399425983428955,100.0
HaarCascade,s2 (127).mpg,1.006098985671997,100.0
HaarCascade,s2 (128).mpg,0.968451976776123,100.0
HaarCascade,s2 (129).mpg,0.9643187522888184,100.0
HaarCascade,s2 (130).mpg,0.9411506652832031,100.0
HaarCascade,s2 (131).mpg,0.9607639312744141,100.0
HaarCascade,s2 (132).mpg,0.9931995868682861,100.0
HaarCascade,s2 (133).mpg,0.9844555854797363,100.0
HaarCascade,s2 (134).mpg,0.9359462261199951,100.0
HaarCascade,s2 (135).mpg,0.8979713916778564,100.0
HaarCascade,s2 (136).mpg,0.9499061107635498,100.0
HaarCascade,s2 (137).mpg,0.9789314270019531,100.0
HaarCascade,s2 (138).mpg,0.9803168773651123,100.0
HaarCascade,s2 (139).mpg,0.9118003845214844,100.0
HaarCascade,s2 (140).mpg,0.9191195964813232,100.0
HaarCascade,s2 (141).mpg,0.9107382297515869,100.0
HaarCascade,s2 (142).mpg,0.8928537368774414,100.0
HaarCascade,s2 (143).mpg,1.026496171951294,100.0
HaarCascade,s2 (144).mpg,0.925750732421875,100.0
HaarCascade,s2 (145).mpg,0.9655971527099609,100.0
HaarCascade,s2 (146).mpg,0.9738342761993408,100.0
HaarCascade,s2 (147).mpg,0.9302258491516113,100.0
HaarCascade,s2 (148).mpg,0.9402260780334473,100.0
HaarCascade,s2 (149).mpg,0.9799609184265137,100.0
HaarCascade,s2 (150).mpg,0.9228394031524658,100.0
HaarCascade,s2 (151).mpg,0.9291300773620605,100.0
HaarCascade,s2 (152).mpg,0.9258472919464111,100.0
HaarCascade,s2 (153).mpg,0.928839921951294,100.0
HaarCascade,s2 (154).mpg,0.9808237552642822,100.0
HaarCascade,s2 (155).mpg,0.9646577835083008,100.0
HaarCascade,s2 (156).mpg,0.9195451736450195,100.0
HaarCascade,s2 (157).mpg,0.8883447647094727,100.0
HaarCascade,s2 (158).mpg,0.9103171825408936,100.0
HaarCascade,s2 (159).mpg,1.0165996551513672,100.0
HaarCascade,s2 (160).mpg,0.9544408321380615,100.0
HaarCascade,s2 (161).mpg,0.9419140815734863,100.0
HaarCascade,s2 (162).mpg,0.9271330833435059,100.0
HaarCascade,s2 (163).mpg,0.915410041809082,100.0
HaarCascade,s2 (164).mpg,0.9631140232086182,100.0
HaarCascade,s2 (165).mpg,0.9817636013031006,100.0
HaarCascade,s2 (166).mpg,0.9135842323303223,100.0
HaarCascade,s2 (167).mpg,0.9311437606811523,100.0
HaarCascade,s2 (168).mpg,0.9511041641235352,100.0
HaarCascade,s2 (169).mpg,0.9244422912597656,100.0
HaarCascade,s2 (170).mpg,1.0172698497772217,100.0
HaarCascade,s2 (171).mpg,0.9089910984039307,100.0
HaarCascade,s2 (172).mpg,0.9563829898834229,100.0
HaarCascade,s2 (173).mpg,0.9290430545806885,100.0
HaarCascade,s2 (174).mpg,0.9243383407592773,100.0
HaarCascade,s2 (175).mpg,0.9984917640686035,100.0
HaarCascade,s2 (176).mpg,0.9023604393005371,100.0
HaarCascade,s2 (177).mpg,0.9611749649047852,100.0
HaarCascade,s2 (178).mpg,0.8811581134796143,100.0
HaarCascade,s2 (179).mpg,0.9136879444122314,100.0
HaarCascade,s2 (180).mpg,0.9781262874603271,100.0
HaarCascade,s2 (181).mpg,0.9188597202301025,100.0
HaarCascade,s2 (182).mpg,0.9212875366210938,100.0
HaarCascade,s2 (183).mpg,0.9491405487060547,100.0
HaarCascade,s2 (184).mpg,0.9381299018859863,100.0
HaarCascade,s2 (185).mpg,0.9103453159332275,100.0
HaarCascade,s2 (186).mpg,0.9967460632324219,98.66666666666667
HaarCascade,s2 (187).mpg,0.8823275566101074,100.0
HaarCascade,s2 (188).mpg,0.9127058982849121,100.0
HaarCascade,s2 (189).mpg,0.9582278728485107,100.0
HaarCascade,s2 (190).mpg,0.9636995792388916,100.0
HaarCascade,s2 (191).mpg,1.018329381942749,100.0
HaarCascade,s2 (192).mpg,0.9123461246490479,100.0
HaarCascade,s2 (193).mpg,0.9440340995788574,100.0
HaarCascade,s2 (194).mpg,0.8811728954315186,100.0
HaarCascade,s2 (195).mpg,0.9202461242675781,100.0
HaarCascade,s2 (196).mpg,1.0347645282745361,100.0
HaarCascade,s2 (197).mpg,0.9051492214202881,100.0
HaarCascade,s2 (198).mpg,0.9101085662841797,100.0
HaarCascade,s2 (199).mpg,0.9146807193756104,100.0
HaarCascade,s2 (200).mpg,0.9169082641601562,100.0
HaarCascade,s2 (201).mpg,0.9088175296783447,100.0
HaarCascade,s2 (202).mpg,0.9983565807342529,100.0
HaarCascade,s2 (203).mpg,0.9153039455413818,100.0
HaarCascade,s2 (204).mpg,0.9385926723480225,100.0
HaarCascade,s2 (205).mpg,0.9149293899536133,100.0
HaarCascade,s2 (206).mpg,0.9280450344085693,100.0
HaarCascade,s2 (207).mpg,0.9912097454071045,100.0
HaarCascade,s2 (208).mpg,0.9533219337463379,100.0
HaarCascade,s2 (209).mpg,0.9176948070526123,100.0
HaarCascade,s2 (210).mpg,0.9355862140655518,100.0
HaarCascade,s2 (211).mpg,0.9716982841491699,100.0
HaarCascade,s2 (212).mpg,0.9720046520233154,100.0
HaarCascade,s2 (213).mpg,0.9348182678222656,100.0
HaarCascade,s2 (214).mpg,0.9333794116973877,100.0
HaarCascade,s2 (215).mpg,0.931748628616333,100.0
HaarCascade,s2 (216).mpg,0.9277212619781494,100.0
HaarCascade,s2 (217).mpg,0.9472558498382568,100.0
HaarCascade,s2 (218).mpg,0.9794430732727051,100.0
HaarCascade,s2 (219).mpg,0.9112105369567871,100.0
HaarCascade,s2 (220).mpg,0.932159423828125,98.66666666666667
HaarCascade,s2 (221).mpg,0.9165973663330078,100.0
HaarCascade,s2 (222).mpg,0.9159030914306641,100.0
HaarCascade,s2 (223).mpg,0.9758741855621338,100.0
HaarCascade,s2 (224).mpg,0.9117324352264404,100.0
HaarCascade,s2 (225).mpg,0.9550931453704834,100.0
HaarCascade,s2 (226).mpg,0.8862292766571045,100.0
HaarCascade,s2 (227).mpg,0.9574894905090332,100.0
HaarCascade,s2 (228).mpg,1.028355598449707,100.0
HaarCascade,s2 (229).mpg,0.9532523155212402,100.0
HaarCascade,s2 (230).mpg,0.9035584926605225,100.0
HaarCascade,s2 (231).mpg,0.9187030792236328,100.0
HaarCascade,s2 (232).mpg,0.9291043281555176,100.0
HaarCascade,s2 (233).mpg,0.924903154373169,100.0
HaarCascade,s2 (234).mpg,0.9931764602661133,100.0
HaarCascade,s2 (235).mpg,0.9157416820526123,100.0
HaarCascade,s2 (236).mpg,0.898998498916626,100.0
HaarCascade,s2 (237).mpg,0.9481544494628906,100.0
HaarCascade,s2 (238).mpg,0.9054970741271973,100.0
HaarCascade,s2 (239).mpg,1.0010836124420166,100.0
HaarCascade,s2 (240).mpg,0.9180593490600586,100.0
HaarCascade,s2 (241).mpg,0.917722225189209,100.0
HaarCascade,s2 (242).mpg,0.9724783897399902,100.0
HaarCascade,s2 (243).mpg,0.9209818840026855,100.0
HaarCascade,s2 (244).mpg,0.9678349494934082,100.0
HaarCascade,s2 (245).mpg,1.0050835609436035,100.0
HaarCascade,s2 (246).mpg,0.9146125316619873,100.0
HaarCascade,s2 (247).mpg,0.9221649169921875,100.0
HaarCascade,s2 (248).mpg,0.923616886138916,100.0
HaarCascade,s2 (249).mpg,0.9314918518066406,100.0
HaarCascade,s2 (250).mpg,0.9807753562927246,100.0
HaarCascade,s2 (251).mpg,0.8980352878570557,100.0
HaarCascade,s2 (252).mpg,0.9360387325286865,100.0
HaarCascade,s2 (253).mpg,0.9461283683776855,100.0
HaarCascade,s2 (254).mpg,0.9036481380462646,100.0
HaarCascade,s2 (255).mpg,1.036468267440796,100.0
HaarCascade,s2 (256).mpg,0.9097018241882324,100.0
HaarCascade,s2 (257).mpg,0.9537346363067627,100.0
HaarCascade,s2 (258).mpg,1.0062708854675293,100.0
HaarCascade,s2 (259).mpg,1.024662733078003,97.33333333333334
HaarCascade,s2 (260).mpg,0.9915781021118164,100.0
HaarCascade,s2 (261).mpg,0.8878839015960693,100.0
HaarCascade,s2 (262).mpg,0.9276449680328369,100.0
HaarCascade,s2 (263).mpg,0.8699405193328857,100.0
HaarCascade,s2 (264).mpg,0.9129400253295898,100.0
HaarCascade,s2 (265).mpg,0.9550714492797852,100.0
HaarCascade,s2 (266).mpg,0.9887773990631104,100.0
HaarCascade,s2 (267).mpg,0.9744668006896973,100.0
HaarCascade,s2 (268).mpg,0.94301438331604,100.0
HaarCascade,s2 (269).mpg,0.9183061122894287,100.0
HaarCascade,s2 (270).mpg,0.9113326072692871,100.0
HaarCascade,s2 (271).mpg,0.9817330837249756,100.0
HaarCascade,s2 (272).mpg,0.9279077053070068,100.0
HaarCascade,s2 (273).mpg,0.905451774597168,100.0
HaarCascade,s2 (274).mpg,0.9126477241516113,100.0
HaarCascade,s2 (275).mpg,0.9215712547302246,100.0
HaarCascade,s2 (276).mpg,1.0194017887115479,100.0
HaarCascade,s2 (277).mpg,0.9843165874481201,100.0
HaarCascade,s2 (278).mpg,0.9029877185821533,100.0
HaarCascade,s2 (279).mpg,0.944033145904541,100.0
HaarCascade,s2 (280).mpg,0.9069478511810303,100.0
HaarCascade,s2 (281).mpg,0.9508194923400879,100.0
HaarCascade,s2 (282).mpg,0.9945006370544434,100.0
HaarCascade,s2 (283).mpg,0.9270243644714355,100.0
HaarCascade,s2 (284).mpg,0.9019284248352051,100.0
HaarCascade,s2 (285).mpg,0.905576229095459,100.0
HaarCascade,s2 (286).mpg,0.917494535446167,98.66666666666667
HaarCascade,s2 (287).mpg,1.0088069438934326,100.0
HaarCascade,s2 (288).mpg,0.9131240844726562,100.0
HaarCascade,s2 (289).mpg,0.8794496059417725,100.0
HaarCascade,s2 (290).mpg,0.8941304683685303,100.0
HaarCascade,s2 (291).mpg,0.951540470123291,100.0
HaarCascade,s2 (292).mpg,1.0398566722869873,100.0
HaarCascade,s2 (293).mpg,0.9409048557281494,100.0
HaarCascade,s2 (294).mpg,0.9492194652557373,100.0
HaarCascade,s2 (295).mpg,0.8826799392700195,100.0
HaarCascade,s2 (296).mpg,0.8934016227722168,100.0
HaarCascade,s2 (297).mpg,0.9588267803192139,100.0
HaarCascade,s2 (298).mpg,0.9542419910430908,100.0
HaarCascade,s2 (299).mpg,0.9150180816650391,100.0
HaarCascade,s2 (300).mpg,0.917548656463623,100.0
HaarCascade,s2 (301).mpg,0.8971130847930908,100.0
HaarCascade,s2 (302).mpg,0.9076833724975586,100.0
HaarCascade,s2 (303).mpg,1.0165605545043945,100.0
HaarCascade,s2 (304).mpg,0.9416813850402832,100.0
HaarCascade,s2 (305).mpg,0.9037775993347168,100.0
HaarCascade,s2 (306).mpg,0.9162509441375732,100.0
HaarCascade,s2 (307).mpg,0.9190218448638916,100.0
HaarCascade,s2 (308).mpg,0.9965660572052002,100.0
HaarCascade,s2 (309).mpg,0.9085392951965332,100.0
HaarCascade,s2 (310).mpg,0.8950276374816895,100.0
HaarCascade,s2 (311).mpg,0.9341092109680176,100.0
HaarCascade,s2 (312).mpg,0.9145810604095459,100.0
HaarCascade,s2 (313).mpg,0.8764748573303223,100.0
HaarCascade,s2 (314).mpg,0.9869916439056396,100.0
HaarCascade,s2 (315).mpg,0.9292986392974854,100.0
HaarCascade,s2 (316).mpg,0.9533147811889648,100.0
HaarCascade,s2 (317).mpg,0.9677169322967529,100.0
HaarCascade,s2 (318).mpg,0.9205653667449951,100.0
HaarCascade,s2 (319).mpg,1.0311689376831055,100.0
HaarCascade,s2 (320).mpg,0.90791916847229,100.0
HaarCascade,s2 (321).mpg,0.9257185459136963,100.0
HaarCascade,s2 (322).mpg,0.9223415851593018,100.0
HaarCascade,s2 (323).mpg,0.908134937286377,100.0
HaarCascade,s2 (324).mpg,0.9640007019042969,100.0
HaarCascade,s2 (325).mpg,0.9389264583587646,100.0
HaarCascade,s2 (326).mpg,0.9161295890808105,100.0
HaarCascade,s2 (327).mpg,0.981379508972168,100.0
HaarCascade,s2 (328).mpg,0.9710643291473389,100.0
HaarCascade,s2 (329).mpg,0.9502947330474854,100.0
HaarCascade,s2 (330).mpg,0.9928426742553711,100.0
HaarCascade,s2 (331).mpg,0.9035468101501465,100.0
HaarCascade,s2 (332).mpg,0.9435555934906006,100.0
HaarCascade,s2 (333).mpg,0.9180207252502441,100.0
HaarCascade,s2 (334).mpg,0.8819584846496582,100.0
HaarCascade,s2 (335).mpg,1.0132019519805908,100.0
HaarCascade,s2 (336).mpg,0.9144115447998047,100.0
HaarCascade,s2 (337).mpg,0.9596340656280518,100.0
HaarCascade,s2 (338).mpg,0.9119260311126709,100.0
HaarCascade,s2 (339).mpg,0.9277768135070801,100.0
HaarCascade,s2 (340).mpg,1.0268280506134033,100.0
HaarCascade,s2 (341).mpg,0.9181923866271973,100.0
HaarCascade,s2 (342).mpg,0.931790828704834,100.0
HaarCascade,s2 (343).mpg,0.9290530681610107,100.0
HaarCascade,s2 (344).mpg,0.9519309997558594,100.0
HaarCascade,s2 (345).mpg,0.9765315055847168,100.0
HaarCascade,s2 (346).mpg,0.9839227199554443,100.0
HaarCascade,s2 (347).mpg,0.9065837860107422,100.0
HaarCascade,s2 (348).mpg,0.9320430755615234,100.0
HaarCascade,s2 (349).mpg,0.9543724060058594,100.0
HaarCascade,s2 (350).mpg,0.9650149345397949,100.0
HaarCascade,s2 (351).mpg,1.0002667903900146,100.0
HaarCascade,s2 (352).mpg,0.9365179538726807,100.0
HaarCascade,s2 (353).mpg,0.9355337619781494,100.0
HaarCascade,s2 (354).mpg,0.8924071788787842,100.0
HaarCascade,s2 (355).mpg,0.9506556987762451,100.0
HaarCascade,s2 (356).mpg,0.9799187183380127,100.0
HaarCascade,s2 (357).mpg,0.9185206890106201,100.0
HaarCascade,s2 (358).mpg,0.9057371616363525,100.0
HaarCascade,s2 (359).mpg,0.9151260852813721,100.0
HaarCascade,s2 (360).mpg,0.9415032863616943,100.0
HaarCascade,s2 (361).mpg,0.9522778987884521,100.0
HaarCascade,s2 (362).mpg,0.9601140022277832,100.0
HaarCascade,s2 (363).mpg,0.9414112567901611,100.0
HaarCascade,s2 (364).mpg,0.9589493274688721,100.0
HaarCascade,s2 (365).mpg,0.9481449127197266,100.0
HaarCascade,s2 (366).mpg,0.9019780158996582,100.0
HaarCascade,s2 (367).mpg,0.9814386367797852,100.0
HaarCascade,s2 (368).mpg,0.9276974201202393,100.0
HaarCascade,s2 (369).mpg,0.9315497875213623,100.0
HaarCascade,s2 (370).mpg,0.8840062618255615,100.0
HaarCascade,s2 (371).mpg,0.9336912631988525,100.0
HaarCascade,s2 (372).mpg,1.048553466796875,100.0
HaarCascade,s2 (373).mpg,0.9475793838500977,100.0
HaarCascade,s2 (374).mpg,1.0057518482208252,100.0
HaarCascade,s2 (375).mpg,0.9528241157531738,100.0
HaarCascade,s2 (376).mpg,0.9059133529663086,100.0
HaarCascade,s2 (377).mpg,0.9914693832397461,100.0
HaarCascade,s2 (378).mpg,0.9147632122039795,100.0
HaarCascade,s2 (379).mpg,0.9520416259765625,100.0
HaarCascade,s2 (380).mpg,0.9306871891021729,100.0
HaarCascade,s2 (381).mpg,0.9654860496520996,100.0
HaarCascade,s2 (382).mpg,0.960803747177124,100.0
HaarCascade,s2 (383).mpg,0.9432165622711182,100.0
HaarCascade,s2 (384).mpg,0.9085063934326172,100.0
HaarCascade,s2 (385).mpg,0.8951952457427979,100.0
HaarCascade,s2 (386).mpg,0.9145939350128174,100.0
HaarCascade,s2 (387).mpg,0.9145126342773438,100.0
HaarCascade,s2 (388).mpg,0.9839391708374023,100.0
HaarCascade,s2 (389).mpg,0.9389162063598633,100.0
HaarCascade,s2 (390).mpg,0.9303901195526123,100.0
HaarCascade,s2 (391).mpg,0.9017786979675293,98.66666666666667
HaarCascade,s2 (392).mpg,0.9140586853027344,100.0
HaarCascade,s2 (393).mpg,0.9443833827972412,100.0
HaarCascade,s2 (394).mpg,0.9953031539916992,100.0
HaarCascade,s2 (395).mpg,0.9779775142669678,100.0
HaarCascade,s2 (396).mpg,0.9229204654693604,100.0
HaarCascade,s2 (397).mpg,0.9422171115875244,100.0
HaarCascade,s2 (398).mpg,0.9829175472259521,100.0
HaarCascade,s2 (399).mpg,0.9918680191040039,100.0
HaarCascade,s2 (400).mpg,0.9170594215393066,100.0
HaarCascade,s2 (401).mpg,0.9155478477478027,100.0
HaarCascade,s2 (402).mpg,0.9073469638824463,100.0
HaarCascade,s2 (403).mpg,0.9173445701599121,100.0
HaarCascade,s2 (404).mpg,1.001189947128296,100.0
HaarCascade,s2 (405).mpg,0.9190447330474854,100.0
HaarCascade,s2 (406).mpg,0.9304521083831787,100.0
HaarCascade,s2 (407).mpg,0.9060304164886475,100.0
HaarCascade,s2 (408).mpg,0.9007055759429932,100.0
HaarCascade,s2 (409).mpg,0.9898755550384521,100.0
HaarCascade,s2 (410).mpg,0.9017558097839355,100.0
HaarCascade,s2 (411).mpg,0.9250268936157227,100.0
HaarCascade,s2 (412).mpg,0.920642614364624,100.0
HaarCascade,s2 (413).mpg,0.9288675785064697,100.0
HaarCascade,s2 (414).mpg,0.8959205150604248,100.0
HaarCascade,s2 (415).mpg,0.9891669750213623,100.0
HaarCascade,s2 (416).mpg,0.9270341396331787,100.0
HaarCascade,s2 (417).mpg,0.9084844589233398,100.0
HaarCascade,s2 (418).mpg,0.9598674774169922,100.0
HaarCascade,s2 (419).mpg,0.9600207805633545,100.0
HaarCascade,s2 (420).mpg,1.0045044422149658,100.0
HaarCascade,s2 (421).mpg,0.9322822093963623,100.0
HaarCascade,s2 (422).mpg,0.8905386924743652,100.0
HaarCascade,s2 (423).mpg,0.9703421592712402,100.0
HaarCascade,s2 (424).mpg,0.903956413269043,100.0
HaarCascade,s2 (425).mpg,0.9846405982971191,100.0
HaarCascade,s2 (426).mpg,0.9642388820648193,100.0
HaarCascade,s2 (427).mpg,0.9668653011322021,100.0
HaarCascade,s2 (428).mpg,0.9239141941070557,100.0
HaarCascade,s2 (429).mpg,0.927351713180542,100.0
HaarCascade,s2 (430).mpg,0.9212205410003662,100.0
HaarCascade,s2 (431).mpg,0.9813578128814697,100.0
HaarCascade,s2 (432).mpg,0.9419765472412109,100.0
HaarCascade,s2 (433).mpg,0.8749382495880127,100.0
HaarCascade,s2 (434).mpg,0.9486660957336426,100.0
HaarCascade,s2 (435).mpg,0.8840947151184082,100.0
HaarCascade,s2 (436).mpg,0.9953522682189941,100.0
HaarCascade,s2 (437).mpg,0.9152669906616211,100.0
HaarCascade,s2 (438).mpg,0.9517860412597656,100.0
HaarCascade,s2 (439).mpg,0.8736734390258789,100.0
HaarCascade,s2 (440).mpg,0.9119653701782227,100.0
HaarCascade,s2 (441).mpg,1.002424955368042,100.0
HaarCascade,s2 (442).mpg,0.9386532306671143,100.0
HaarCascade,s2 (443).mpg,0.9304103851318359,100.0
HaarCascade,s2 (444).mpg,0.929736852645874,100.0
HaarCascade,s2 (445).mpg,0.9243638515472412,100.0
HaarCascade,s2 (446).mpg,0.9714436531066895,100.0
HaarCascade,s2 (447).mpg,0.9726746082305908,100.0
HaarCascade,s2 (448).mpg,0.9141848087310791,100.0
HaarCascade,s2 (449).mpg,0.9124958515167236,100.0
HaarCascade,s2 (450).mpg,0.9192383289337158,100.0
HaarCascade,s2 (451).mpg,0.9531552791595459,100.0
HaarCascade,s2 (452).mpg,0.9989964962005615,100.0
HaarCascade,s2 (453).mpg,0.9121477603912354,100.0
HaarCascade,s2 (454).mpg,0.9036028385162354,100.0
HaarCascade,s2 (455).mpg,0.9407339096069336,100.0
HaarCascade,s2 (456).mpg,0.9661610126495361,100.0
HaarCascade,s2 (457).mpg,1.0018651485443115,100.0
HaarCascade,s2 (458).mpg,0.9136474132537842,100.0
HaarCascade,s2 (459).mpg,0.9314603805541992,100.0
HaarCascade,s2 (460).mpg,0.9380621910095215,100.0
HaarCascade,s2 (461).mpg,0.928382158279419,100.0
HaarCascade,s2 (462).mpg,0.9526360034942627,100.0
HaarCascade,s2 (463).mpg,0.9922630786895752,100.0
HaarCascade,s2 (464).mpg,0.9251747131347656,100.0
HaarCascade,s2 (465).mpg,0.9411838054656982,100.0
HaarCascade,s2 (466).mpg,0.9193892478942871,100.0
HaarCascade,s2 (467).mpg,0.9584062099456787,100.0
HaarCascade,s2 (468).mpg,0.9778680801391602,100.0
HaarCascade,s2 (469).mpg,0.9570550918579102,100.0
HaarCascade,s2 (470).mpg,0.9005067348480225,100.0
HaarCascade,s2 (471).mpg,0.9020931720733643,100.0
HaarCascade,s2 (472).mpg,0.9053833484649658,100.0
HaarCascade,s2 (473).mpg,0.9772827625274658,100.0
HaarCascade,s2 (474).mpg,0.9478991031646729,100.0
HaarCascade,s2 (475).mpg,0.9159843921661377,100.0
HaarCascade,s2 (476).mpg,0.9091281890869141,100.0
HaarCascade,s2 (477).mpg,0.880152702331543,100.0
HaarCascade,s2 (478).mpg,0.9850349426269531,100.0
HaarCascade,s2 (479).mpg,0.95505690574646,100.0
HaarCascade,s2 (480).mpg,0.9746854305267334,100.0
HaarCascade,s2 (481).mpg,0.9196004867553711,100.0
HaarCascade,s2 (482).mpg,0.9413089752197266,100.0
HaarCascade,s2 (483).mpg,0.892038106918335,100.0
HaarCascade,s2 (484).mpg,1.0012023448944092,100.0
HaarCascade,s2 (485).mpg,0.918724536895752,100.0
HaarCascade,s2 (486).mpg,0.9072239398956299,100.0
HaarCascade,s2 (487).mpg,0.9013657569885254,100.0
HaarCascade,s2 (488).mpg,0.9123592376708984,100.0
HaarCascade,s2 (489).mpg,0.9878134727478027,100.0
HaarCascade,s2 (490).mpg,0.9217584133148193,100.0
HaarCascade,s2 (491).mpg,0.9058089256286621,100.0
HaarCascade,s2 (492).mpg,0.8954911231994629,100.0
HaarCascade,s2 (493).mpg,0.927964448928833,100.0
HaarCascade,s2 (494).mpg,0.8882825374603271,100.0
HaarCascade,s2 (495).mpg,1.0302491188049316,100.0
HaarCascade,s2 (496).mpg,0.913888692855835,100.0
HaarCascade,s2 (497).mpg,0.962515115737915,100.0
HaarCascade,s2 (498).mpg,0.9310822486877441,100.0
HaarCascade,s2 (499).mpg,0.915424108505249,100.0
HaarCascade,s2 (500).mpg,1.010732889175415,100.0
HaarCascade,s2 (501).mpg,0.9174091815948486,100.0
HaarCascade,s2 (502).mpg,0.924971342086792,100.0
HaarCascade,s2 (503).mpg,0.998039722442627,100.0
HaarCascade,s2 (504).mpg,0.9410414695739746,100.0
